GENE_NAME	human.mean
FAM159B	0.0275
PIK3R1	34.5975
HAPLN1	0.355
LHFPL2	4.0725
ANKRD31	0.015
IQGAP2	2.3325
REXO5	1.5975
CRHBP	1.055
RASA1	6.92
GIN1	3.5025
PPIP5K2	7.0525
PAM	307.8175
BDP1	2.9025
SPATA9	0.1875
TNFAIP8	4.02
FEM1C	11.2175
COMMD10	10.345
ATG12	9.8025
MEGF10	0.265
ELMO2	9.9475
ARHGAP26	11.4425
CXCL14	5.22
LECT2	0.1975
SLC25A48	0.06
DDX46	11.3975
IL9	0
TIMD4	0.1875
RNF145	15.24
C1QTNF2	0.8725
GABRA6	0.0275
WAPL	10.2575
GABRB2	0.04
FBXO38	10.0875
PCYOX1L	2.015
GLRA1	0.0375
TNIP1	63.675
CPLX2	0.0075
TENM2	33.74
KCNMB1	1.0775
FAM217A	0
TBC1D7	12.11
FARS2	9.2275
APPBP2	4.9
GFOD1	11.6525
CDKAL1	1.91
PSD2	0.02
LRRTM2	0.12
GFRA3	1.4575
KLHL3	8.1425
TRIM7	4.525
FAM193B	18.085
PLA2G7	0.2725
RNF44	14.6175
MUT	11.1925
RASGEF1C	0.2875
DOK3	2.6775
SEZ6	0.04
PPP1R18	1.8075
DAAM2	10.92
PRIM2	1.185
MLIP	99.06
HMGCLL1	0.635
LGSN	0.0375
FGD2	3.65
SCUBE3	4.835
ANO7	0.785
CRIP3	3.1275
TTBK1	0.055
TCTE1	0.1
NFKBIE	2.9325
CYP39A1	1.69
TPBG	3.085
IRAK1BP1	1.225
PHIP	3.365
SLC6A16	0.74
MMS22L	0.7725
FAXC	0.0875
GABRR1	0.0175
PNRC1	87.465
RARS2	8.1925
SCML4	0.205
CLVS2	0.005
GPR6	0
CIAPIN1	20.1125
BICRA	4.5175
RNF217	2.75
RSPO3	0.405
ARHGAP18	2.69
TAAR2	0
TAAR1	0
SLC18B1	1.375
MTFR2	0.28
SLC2A12	4.5775
SHPRH	1.9425
AIG1	36.675
TIAM2	3.07
PNLDC1	0.13
ZMYM4	5.175
VIP	0.4425
SLC22A3	0.9525
SDK1	1.835
C7orf26	14.6125
CREB5	8.685
FERD3L	0
EGFR	4.685
CA11	4.5775
IGFBP3	59.285
PURB	4.1725
IGFBP1	0.0375
SSC4D	0.52
MDH2	376.715
NIPSNAP2	114.675
TMEM168	8.715
ASB15	19.68
C7orf43	6.2
SLC12A9	7.5
GIGYF1	12.0125
TMEM209	3.4375
STRA8	0
ZC3HAV1L	1.35
TMEM140	17.3175
EPHA1	1.85
CNPY1	0
NCAPG2	2.735
ASB10	11.965
RAB19	0
EPN1	126.425
DENND2A	8.3975
LANCL3	0.06
SYTL5	0.0375
MSN	78.05
MED29	16.5975
AKAP4	0.0625
CCNB3	0.09
HDAC8	8.7975
SLC16A2	4.6525
CXorf36	12.9025
CHST7	21.69
AHRR	0.2
ZMYM3	3.8825
GPR174	0.0625
CCDC120	1.1325
LPAR4	0.07
AWAT2	0
OGT	25.85
SNX12	19.09
ITGB1BP2	38.6825
ZNF711	0.3475
DIAPH2	2.4425
FRMPD3	0.08
SPPL2B	25.2775
HTR2C	0
DOCK11	1.275
ARHGAP36	0
GPC3	5.9875
GPR119	0
MFHAS1	7.19
FBXO25	13.195
MTMR1	5.205
NSDHL	13.4625
ZNF185	0.835
CSGALNACT1	22.7825
ATP6V1B2	19.6125
HMBOX1	11.405
CHRNB3	0
CHRNA6	0
GNRH1	1.22
GPC1	102.92
DOK2	2.9275
SLC25A37	23.59
CHMP7	17.6075
DOCK5	6.6225
STAR	0.105
ERLIN2	7.4475
SNTG1	0.0225
PXDNL	16.6475
ST18	0.0575
ADCK1	4.535
RGS20	0.0225
TACC1	35.815
GOLGA7	16.5375
PLPP5	10.5475
GINS4	0.685
NSD3	9.0875
DNAJC5B	0.0825
CRH	0
TRIM55	20.255
ADHFE1	27.175
HAGH	121.0475
MRPS28	33.01
PMP2	0.255
SLC26A7	0.125
PSKH2	0
ATP6V0D2	0.135
SYBU	2.9375
DPYS	0.075
MTDH	17.9025
LRP12	7.32
RSPO2	0.0225
UTP23	5.1275
NDUFB9	331.225
TATDN1	9.2325
FAM83A	0.0825
CASP8	1.715
ARHGAP39	1.0475
NAPRT	18.05
VLDLR	35.37
NFIB	19.7025
CER1	0.0225
LIMCH1	60.745
C9orf72	4.1075
IFNK	0.04
FBXO10	2.61
NTRK2	2.9975
SHC3	0.0875
MFSD14B	8.665
PLPPR1	0.0125
ZNF462	3.7825
UGCG	9.155
SNX30	1.2225
TM7SF3	10.6075
STOM	86.7525
NR6A1	0.4725
CRB2	0.0725
OR5C1	0.0175
ALAD	68.49
FAM214B	8.2725
DLX3	0.04
GBGT1	4.2725
GTF3C5	26.4275
ASB6	5.1425
PTGES2	101.6
SPA17	1.9825
NTMT1	44.45
SLC25A25	5.0825
SH3GLB2	32.165
MIGA2	18.1125
PTGES	2.31
LRSAM1	23.425
GPR107	8.685
PAXX	20.7725
INPP5E	6.145
LCN9	0.0275
SEC16A	10.655
DPH7	13.935
NOTCH1	10.305
CACNA1B	0.16
NACC2	15.4625
PROSER2	0.87
WISP2	18.8225
USP6NL	1.91
COMMD3	24.25
MSRB2	75.6575
PDSS1	1.5775
FAM171A1	5.245
SLC39A12	0.0125
RSU1	23.6875
ST8SIA6	1.5775
DMRT3	0.015
PARD3	10.8375
ZEB1	20.27
FAM13C	3.72
NRBF2	4.2275
A1CF	0.0125
LRIT1	0.0075
POLR3A	3.0375
ST3GAL6	19.0525
HERC4	7.38
LRMDA	7.1925
CAMK2G	6.64
ANKRD1	616.085
HABP2	0.5675
ATP2C2	0.2125
VAX1	0
NPFFR1	0.12
PLEKHS1	0.07
MKI67	0.31
CYP17A1	0.385
INA	0.025
NGFR	13.9025
LRRC27	2.33
NKX6-2	0.015
PAOX	1.995
TAF5	1.0925
PPRC1	7.315
PDCD11	6.625
ADAM12	0.145
CDON	2.07
RGS10	3.5575
BTBD10	7.445
ADM	21.13
GAS2	1.9175
SLC5A12	0.0475
LIN7C	2.9025
LRRC4C	0.3025
PGAP2	17.08
TAF2	5.58
ZNF215	0.26
APIP	10.8025
PAMR1	11.5225
DGKZ	47.79
EIF3M	80.115
TNKS1BP1	37.21
COPZ2	27.615
HIPK2	24.4075
SERPING1	178.3825
SSRP1	23.4875
SLC43A1	4.94
PTPRJ	1.735
C11orf49	7.6975
CELF1	20.5225
TNPO3	10.605
CCDC81	0.2525
SESN3	1.52
ENDOD1	5.7075
CCDC82	6.99
KLHL35	0.67
TENM4	0.27
SERPINH1	73.8675
CAPN5	2.1975
PAK1	4.27
RFXANK	24.1425
ZC3H12C	3.1725
TTC12	4.105
NCAM1	99.92
DRD2	0.0725
HTR3B	0.2125
NPAT	2.25
ATM	7.0675
TMEM161A	14.3275
GLB1L2	0.505
LAMTOR1	73.215
P4HA3	0.35
GRIK4	0.0675
ST14	0.635
HYOU1	29.3025
ADAM33	11.4225
KAT14	4.1675
LPAR2	2.0925
TKFC	8.2375
MTA2	17.7325
TMEM138	8.69
FADS1	10.8775
TMC2	0.1375
ROM1	3.975
EML3	20.32
INCENP	2.8875
ZP1	0.285
CTSA	102.8975
MS4A3	0.0575
PLCH2	0.2325
CPSF7	19.495
B3GAT3	13.29
EI24	29.25
CCDC15	0.14
CHEK1	1.2625
FEZ1	18.78
ESAM	45.3225
SUGP2	22.9625
KIRREL3	0.3775
MPZL2	6.475
SCN2B	3.06
SIDT2	16.5175
JPH2	47.2375
DUSP15	2.065
C20orf144	0.3025
SLC12A2	4.4225
KIAA1755	3.1775
SPATA25	1.4225
OCSTAMP	0
DSN1	1.69
SOGA1	5.79
CNBD2	0.1075
CDH22	1.33
YTHDF1	12.61
SNX24	5.2025
CABLES2	4.36
ORAOV1	14.5525
GPHA2	0.0925
TRPT1	43.485
NUDT22	31.8475
PLCB3	7.3575
CDC42EP2	10.655
EYA2	1.495
TM7SF2	40.4825
VPS51	98.8025
TBX6	0.76
PPP4C	42.5175
FAM57B	0.32
DOC2A	0.9125
HIRIP3	11.6225
TAOK2	22.5125
TMEM219	48.14
PRKAR2B	7.3375
CNKSR2	0.3525
CNTN5	0.0225
CLEC1A	3.86
ABCA7	5.6525
PCDH15	0.035
CTF1	9.765
CDH8	3.5775
SNCAIP	1.005
TMEM218	3.88
TIRAP	2.8625
LATS2	10.7675
ADGRL3	1.495
KIAA1328	10.575
FAM124A	2.73
DDX20	2.345
LYPD1	0.2425
LYPD6B	0.025
PDCD4	35.79
ADRA2A	1.0975
GPM6A	0.4025
WDR17	0.185
SPATA4	0.465
VEGFC	3.07
CCDC102B	2.46
CNDP1	0.62
FSIP1	0.0825
DLG2	1.3525
CCDC83	0
RGS18	0.465
PRSS23	11.9925
MTMR12	5.605
PPP1R1C	10.845
C11orf53	0.0075
FAR2	3.6925
FAM173B	3.4575
DOCK1	6.8275
DIXDC1	8.1975
TEX12	0.0375
BCAS1	0.0525
C2orf50	0.12
FREM2	0.025
CRIM1	23.4675
SEC24D	6.2875
DHX37	6.6025
ITPR1	11.3975
POU1F1	0.035
PRSS53	0.6225
SLC7A11	0.1175
NOCT	2.765
ENKUR	0
GPR158	0.0075
CACNA2D4	1.4175
DCP1B	2.1575
KCNA6	0.2575
THRB	4.5725
CHI3L2	7.1925
NGLY1	10.2025
OXSM	5.6125
UEVLD	4.965
TMEM86A	1.765
TMEM263	12.2225
BTBD11	0.23
UBE3B	16.04
ANK3	44.66
IPMK	0.7975
SBNO2	25.5775
RAD9B	0.2625
PLBD2	17.1725
DLG5	7.36
MAT1A	0.105
SLC2A13	2.205
GXYLT1	1.5625
DIP2C	10.6625
MAGI1	9.705
PMS1	4.135
MBIP	3.405
MIPOL1	2.435
EXT2	14.3475
TMEM18	9.1075
ALLC	0.095
KCTD14	0.29
THRSP	7.3175
ME3	19.9525
MSGN1	0
ADAMTS12	0.55
NUBPL	8.4425
NEK7	78.6625
CALCRL	8.055
FER	2.6075
VIPAS39	5.3375
ANKRD50	1.9775
UPF2	6.7125
CDC123	27.43
SCLT1	1.795
C4orf33	1.45
FRMD4A	18.7925
SLC25A31	0.0125
EPS8	25.0625
ACAD8	16.9025
THYN1	17.6825
NCAPD3	6.365
VTI1A	3.815
QDPR	43.255
FAM160B1	6.765
ANO4	0.0775
TEX9	0.875
ANKS1A	10.205
QTRT2	1.745
DRD3	0
MMAA	1.905
ZNF827	4.675
POU4F2	0
EDNRA	4.6625
NR3C2	3.825
ADAM8	1.5
AP3D1	43.115
ITIH2	0.0775
KIN	3.1625
PIGF	5.33
INPP1	8.805
MFSD6	9.6
RNF144A	4.8825
ASAP2	5.6775
ADAM17	4.4925
FLI1	14.7225
KCNJ1	0.08
TMEM45B	0.105
WWC2	8.13
ACSL1	100.6375
AMN1	6.94
BICD1	2.135
SAV1	16.24
CCDC122	1.765
SLC9A3R2	240.325
SERP2	9.945
ZNF385D	4.765
TDO2	0.075
GUF1	5.9875
SLC35F4	0.0325
GABRA2	0.1825
SACS	1.9825
CCDC175	0
NTHL1	15.1025
CENPJ	1.5175
FBXO4	2.0175
PARP8	2.8975
GFRA1	2.925
CACUL1	7.01
DST	101.78
BEND6	0.38
TIAL1	20.335
UHRF1BP1	4.9075
BAG3	73.48
GLT1D1	0.6575
TMEM132D	0.0025
RBM46	0.0375
KCNE4	4.7425
CREBBP	13.555
GNAI3	6.5475
ASTN1	0.4075
FAM168B	45.525
PTPN14	6.445
MGAT5	17.6975
TMEM163	0.585
GPATCH11	1.78
HSPB8	172.905
GEMIN6	2.6725
TMEM178A	1.325
RNF219	2.495
CYSLTR2	1.5325
GRID2	0.125
ARL11	0.2875
RIT2	0
SETBP1	1.475
PSTPIP2	1.0875
C18orf25	8.845
PTH	0
PDE3B	2.525
TCF7L1	9.8575
WDR3	3.1275
ATG10	3.26
POC5	1.2875
SPOCK1	13.6175
TADA1	2.6975
GUCY1A2	1.725
CWF19L2	3.12
JMY	2.7875
HOMER1	8.59
XRCC4	2.02
PKN2	5.8875
DCLRE1C	1.2525
NMT2	4.9875
CCDC50	13.8625
CAMK4	0.1975
TRIM36	0.2625
PAN3	3.525
PLEKHH2	0.65
TMEM123	28.8125
GRIA4	0.015
SPEF2	0.79
TRAM2	4.9375
DSPP	0.01
DMP1	0.0075
MEPE	0
MBNL1	47.795
CAPSL	0
NADK2	12.0625
GPD1L	72.67
GJA1	52.6425
CCNO	0.0425
NTN1	7.3725
DDX4	0.01
SLC30A6	2.835
RASGRP3	14.37
SAR1B	28.015
CATSPER3	0.4725
GPR180	0.995
TCTEX1D1	1.6725
WDR78	1.0675
ANKRD22	0.2225
GLP2R	0.21
FARP1	8.56
SLC16A12	1.435
PRDM8	1.51
BMP3	0.035
UTRN	18.46
GRM1	1.19
MCM10	0.125
PTPRK	9.13
CNTNAP4	0.015
RAB3C	0.5025
LMNTD1	0.05
MARVELD2	0.405
PLOD2	5.175
STK32B	0.4125
GCLC	10.2425
TSPOAP1	7.195
NRSN1	0.145
ZIC1	0.045
ADGRA3	9.6
CPB1	0.2925
LGI2	1.035
CWC27	9.59
MR1	2.1
ERBB3	2.2
CENPH	1.3075
TEKT5	0.1
BANK1	0.1625
TXNDC11	11.2975
ACMSD	0.0675
ACOXL	0.1625
BCL2L11	3.2475
ANAPC1	3.7325
CAST	131.01
CLGN	29.35
SYCP2L	0.34
BMP6	1.51
HNRNPU	75.22
AHCTF1	13.4775
MERTK	3.71
ANKRD44	3.5175
TMEM87B	2.1725
PTPRR	0.1525
NR4A2	3.125
CCDC148	0.17
PLA2R1	1.025
RBMS1	23.315
SCN3A	0.975
FEZF2	0.0075
CD96	0.41
ADGRF1	0.2125
ADGRF4	0.085
FAM49B	8.7275
ASAP1	10.6475
FAM81B	5.3825
LPCAT1	8.3875
ADAT1	6.0975
TEX29	0.3375
CMTM7	5.1425
PDIA5	4.0925
RMND5A	22.7225
CD8A	1.365
PTPRD	1.75
LURAP1L	1.82
CNKSR3	5.9225
GTF2E1	2.29
ZDHHC7	16.675
FAM92B	0.0175
C7orf31	0.965
TMPRSS11D	0.0125
JAZF1	12.255
CMIP	8.3525
SPHKAP	20.7375
KCNJ16	0.07
PID1	9.805
SPEN	14.205
FBXO36	0.365
CEBPG	6.9825
KCTD15	11.6775
MCOLN2	0.22
LGI4	19.4475
DDAH1	4.1225
SREK1	15.77
CHD1	6.6375
ANKFN1	0.0075
MYLK	13.68
DGKE	1.1025
MSI2	26.3425
CACNA2D1	9.8525
ZUFSP	1.2325
GDPD1	0.8775
SEMA3D	0.405
MPO	0.6625
ASB17	0
SLC5A10	0.2175
AK5	0.565
ANKRD29	5.6025
SDHAF4	4.6575
CHST9	2.66
THY1	2.65
MAP2K4	6.895
DNAAF1	2.0875
TBCEL	3.8825
JPH3	0.1075
ANKH	78.6425
OTULIN	6.1125
UBASH3B	0.4975
ROBO3	6.47
PANX3	0.01
TMEM206	1.8325
NRGN	9.58
RETREG1	59.13
CDH12	0.225
TOMM70	14.8475
ANGPT1	1.945
PITPNC1	10.8075
CC2D1B	7.7525
SNAP91	2.4975
CERS3	0.0525
PRKCA	2.44
ABCA5	5.4775
C4orf19	0.445
DISP1	2.1975
SLK	9.855
TNIK	6.04
FAM167A	0.17
PGM5	60.65
WNT3A	0
TRIM11	4.9375
ENAH	22.6175
PPP1R3A	20.8175
CYB5R4	3.765
ASZ1	0.075
SH3RF1	4.5025
GPR26	0.0075
MMP21	0.07
FAM69A	1.5875
SRSF12	0.215
PDLIM3	127.885
ELOC	71.3675
LY96	3.7525
PSMA8	0.0525
C21orf91	2.465
NCAM2	1.33
L3MBTL4	0.4275
PDE1C	35.49
MRPL39	18.7475
JAM2	12.095
ATP5J	359.735
GABPA	4.14
ADAMTS1	47.195
ADAMTS5	2.2275
TSEN2	7.525
WNT7A	0.0075
XPC	8.7175
FGD5	8.14
OXNAD1	4.94
PRKCQ	0.1325
PLCL2	14.69
SKA1	0.3625
APCDD1	27.71
MPPE1	14.565
USP43	0.025
RAB6B	25.3875
EME1	0.135
PON1	0.085
ACSS1	37.415
ANKRD40	19.0225
ZNF18	1.795
CA10	0
APOOL	5.0675
DKK2	0.4525
CYP2U1	2.695
ASB1	24.965
FBXL18	2.515
PROM2	0.855
AK9	3.1825
ODF1	0.15
KLF10	14.3525
PTPRN2	1.305
AZIN1	17.7075
FAM107B	2.145
PIP4P2	18.4075
CDK19	3.42
TTC39B	0.4625
MMS19	17.3775
PI4K2A	6.515
MARVELD1	5.6875
ZFYVE27	7.0575
GOLGA7B	0.355
TRMT44	3.2475
SLC25A28	31.31
HSPA13	5.6825
SAMSN1	1.5175
GRAMD2B	7.8475
TBC1D1	67.395
C16orf87	3.1775
MOV10	10.9825
RHOC	209.8525
DBI	194.6125
SLC16A1	40.385
HEATR3	4.7175
OXA1L	74.085
SLC7A7	3.3425
CDK13	6.71
CNOT8	15.04
GRIA1	0.1325
LRGUK	0.0175
SETD9	5.825
MIER3	2.575
NUP205	4.9175
ZKSCAN2	0.7925
PIK3AP1	2.03
VSIG4	24.1225
PDIA4	20.2
KDM8	1.385
PDZD9	0.1425
OTOA	0.0575
KCTD18	4.07
FAM126B	2.105
SLC9A7	1.065
ALS2CR12	1.8625
FZD7	6.98
SPAG17	0.1
DEPTOR	5.0275
RNF20	12.5375
PPARGC1B	3.265
FOXJ2	8.535
ELMO1	7.8975
SLC26A2	1.4475
LSM11	0.6325
MED7	3.3025
SLC24A2	0.03
TRIM42	0.0075
PXYLP1	3.82
ADCY8	0.0025
PDE4A	10.775
RASA2	1.0725
RMND1	5.095
SLA	4.2125
RAB39B	0.06
CLIC2	4.25
MICU3	1.695
GRIP1	0.6075
GCFC2	4.7975
PPP2R5A	22.2825
VPS37A	18.9325
CARNMT1	2.415
MCU	5.1825
ELMSAN1	9.055
CFAP70	0.9675
GNA14	1.2375
FAM161B	1.5325
WIF1	0.0875
GPR61	0.1075
MMP16	0.3175
KCNMA1	1.97
BATF	2.5725
DCK	2.5175
ADAMTS3	0.225
ALX3	0.025
DPY19L4	6.98
NDUFAF6	10.7475
PPEF2	0.0625
CFAP161	0.1775
ADAMTSL3	6.775
ART3	55.0075
SLC28A1	0.3475
WHAMM	2.97
TIE1	30.72
N6AMT1	3.8575
RWDD2B	7.3475
BACH1	3.5475
CLDN17	0
CLDN8	0.01
TIAM1	0.9
SCAF4	7.335
RPGR	5.88
ANKRD9	129.2575
SFR1	1.3125
SORCS3	0.145
TDRD9	2.3925
FGF18	9.56
PCDH1	13.21
SH3RF2	246.755
GDF6	0.185
MTERF3	10.6725
PTDSS1	105.6
PPP2R2B	0.5275
KCNS2	0.085
FAM122C	7.64
KDM4A	5.18
SUPV3L1	13.5025
FBXO43	0.05
TYSND1	3.305
CD109	2.155
LRFN2	0.005
NODAL	0.16
NFYC	38.86
ZFAND3	39.7
NPTN	83.205
KAT6B	6.02
SAMD8	5.58
RAB11FIP1	3.5825
UNC5D	0
ZMYND12	0.985
MAPK13	1.8975
MS4A1	0.0375
TBC1D31	2.075
ATAD2	5.265
FBXO32	39.8125
SLC9A3	0.57
PRR14	12.95
FBRS	20.9625
PHKG2	10.5425
ADGRG4	0.0025
NGEF	0.35
ZIC3	0
MALSU1	52.245
GALK2	12.66
B3GNT7	4.1775
ASPM	0.1
BRPF1	5.1525
SST	0.1
GHRL	0.4225
SEC13	41.1875
EXOG	8.1625
SHCBP1L	0.1475
NMNAT2	1.5
ZFYVE9	5.3925
ATP2B2	0.07
SLC6A1	1.455
SMG1	9.69
FCHO2	5.7225
RBPMS	103.82
TMEM171	0.0275
KLHL40	0.555
C8A	0.0075
ELOVL1	29.5275
TIMP4	15.295
SYN2	7.41
NRG1	0.23
C1orf27	3.3
CPT2	8.61
NECAP2	13.1125
LRP8	0.99
CDCP2	0.0775
PAXIP1	2.495
STEAP2	2.675
SPI1	15.715
CLDN12	18.2825
MMP14	21.37
FZD1	9.9925
C1orf158	0.0625
ARMC12	0.305
ST3GAL2	9.4425
FUK	6.12
IL34	2.64
DHRS1	7.9975
CACNA1D	0.2925
ARSE	0.3675
KIT	0.555
AASDH	1.3325
MPPED2	2.625
CACNA2D3	11.23
RNF111	11.845
FAM81A	2.265
MYO1E	7.5
APPL1	11.955
AFAP1L1	19.0825
TSC22D3	80.885
DSCR3	16.5525
CLDN18	0.13
DYRK1A	27.725
KCNJ6	0.0325
KCNJ15	0.4775
TSPAN18	34.665
LCA5L	0.4725
SLC35B2	14.4775
TMEM164	14.7175
ZBTB11	2.5675
CREB3L1	34.7875
TAB3	3.395
SLC38A10	29.11
ZNF618	1.0525
DGKI	0.325
TMEM268	1.12
SVOPL	0
SNX22	1.1825
BRAF	4.835
ACAN	0.2275
PSMG3	11.0025
CABP1	6.125
SLC37A3	6.1675
AP3S2	14.64
FMNL2	3.2725
CROT	2.4925
GOLGA5	6.5
GAREM2	1.225
SPPL3	8.995
DPYSL5	0.0375
DRC1	0.0825
RAB28	7.9775
FAM213B	6.92
PANK4	17.005
CIB4	0
MEGF11	0.2
FGFR2	0.385
PEX10	13.4225
RER1	45.9225
RADIL	2.97
SKI	16.9625
LDLRAP1	5.9025
KRTCAP3	0.625
ANKRD61	0.2925
PAFAH2	3.4125
EXTL1	1.9975
SLC30A2	2.265
BABAM2	22.6825
TRIM63	135.245
DUSP2	5.835
GRHL3	0.0075
UBXN11	8.81
GALNT14	0.565
HPD	0.9975
TPRG1L	28.9475
LRRC43	0.3625
XDH	0.0225
XKR8	2.3425
CNNM4	8.545
EML1	16.705
EYA3	3.7925
DZIP1L	2.0825
FANCC	1.3425
MRAS	105.0175
WASF2	18.215
ABHD3	3.01
FAM46B	8.78
TRMT11	4.5525
CLSTN2	1.7675
RNF207	35.735
CUL4B	5.95
GPR153	4.0275
SLC13A3	0.3775
RHBDL2	0.4975
AUTS2	4.015
SHROOM4	4.2025
CDC25C	0.0675
MITD1	7.1225
CATIP	0.165
CNOT11	13.49
KCNB1	0.9525
NRG2	1.4925
B4GALT5	16.475
SPATA2	5.0125
DNAH3	1.1025
NCF1	3.095
CPA5	0
KIF26A	3.0425
PPP1R9A	2.045
ZFAND2B	14.16
POM121L2	0.0075
PFKFB1	0.3025
ALAS2	2.745
ATG2B	3.5175
PPP1R15B	6.8625
COPG2	10.71
EMSY	6.66
ELK4	4.36
SLAMF8	2.7075
SLC45A3	1.03
ABCB4	2.025
ARFGEF1	7.285
DUSP23	20.95
RNF166	9.3775
HTR6	0.01
F11R	6.5725
USF1	20.735
PLA2G2F	0.0175
SPATA2L	2.235
NIT1	18.71
ZNF276	12.025
EDA	2.5275
FGF17	0.25
PINK1	150.41
B4GALT3	19.1025
DMTN	54.025
ADAMTS4	23.275
ZFAT	3.94
FAM160B2	29.795
SLC5A11	0.04
FCER1G	32.5
APOA2	0.5325
TOMM40L	16.285
MPZ	6.045
WFDC8	0.0725
CCAR2	25.495
WNT9B	0.3575
CACHD1	1.8075
CDC42SE2	4.1625
EPB41	4.485
MIS18A	1.4425
ALG8	6.2475
FBXW5	115.4675
SYNJ1	2.595
PAXBP1	4.865
STAG3	3.36
MRPL10	39.87
SV2A	0.3025
LAD1	6.13
STC1	8.115
TNNI1	42.6075
CSRP1	64.91
HOXB13	0.0675
C1QC	77.685
KCNE2	0.085
RCAN1	33.87
UBE2Z	17.8525
CIART	5.3625
SNF8	52.77
CCDC24	1.5475
RUNX1	3.075
IGF2BP1	0.255
GIP	0
GJD2	0.0725
ACTC1	3304.3925
MORC3	6.135
CLDN14	0.04
SIM2	0.225
HLCS	2.02
SCUBE1	0.27
PLA2G4D	0.0825
PADI4	0.36
CYB5R1	59.8675
PFKP	101.8775
ATP13A2	12.815
M1AP	0.1425
PSMB4	107.95
IRX6	5.3525
BTG2	52.2225
HK2	4.5575
ALDH4A1	15.59
TCHH	0.0525
UBR1	4.3725
ISL2	0.035
KMT2E	11.84
RSPRY1	5.6225
CCDC17	1.0375
NAE1	11.835
ADGRG5	0.0775
DRC7	0.0875
TEPP	0.27
UROC1	0.01
KLF6	22.935
CHCHD6	6.7725
LRRC36	0.255
TPPP3	9.66
ZDHHC1	5.235
ATP6V0D1	52.8375
AGRP	0.0675
PLPP1	47.54
CARMIL2	0.6475
FAM131B	0.3775
RGS12	11.405
PSKH1	11.2875
ABR	76.1775
CCDC117	4.4275
NEO1	7.42
NPR2	8.78
GNE	4.925
ARHGAP35	23.46
PTGIR	12.2725
CCDC28B	10.9525
BSDC1	21.7025
ZBTB8A	1.1575
UBE2J2	26.2075
ZNF362	17.875
FNDC5	36.395
NR2F6	33.345
ANKLE1	0.8175
CILP2	0.215
ABCG1	7.21
TFF2	0.0225
TFF1	0
TMPRSS3	0.075
UBASH3A	0.17
TNFRSF1A	57.0275
SLC37A1	3.12
PDE9A	2.89
WDR4	4.275
PKNOX1	4.2525
HSF2BP	0.0625
RRP1B	3.43
CACNB1	3.4875
RRP1	7.6775
AGPAT3	25.76
GAB3	3.6525
AIRE	0.08
LSS	24.6225
MCM3AP	18.725
PCNT	12.635
STOML1	11.6825
ADAMTS13	2.9875
CACFD1	6.5575
SLC2A6	2.545
C9orf116	1.18
DHX29	5.9325
C19orf47	93.2575
HIPK4	0.3225
TOR2A	3.055
ST6GALNAC6	61.5575
SHKBP1	18.7475
ZER1	24.1775
ZDHHC12	6.485
PKN3	10.3825
TMEM190	0
PLPP7	44.75
TAOK1	7.8325
MED27	7.355
DEDD2	13.335
SIK3	11.67
MPZL3	0.5175
METTL22	15.2375
TLCD1	0.86
S100A1	1302.04
CXCR5	2.4125
ZBTB7B	17.2725
FLAD1	19.165
SHC1	38.9625
VPS11	15.64
NLRX1	14.6
ADAR	21.07
IL6R	3.85
UBE2Q1	52.0475
CHRNB2	0.015
ANO10	6.035
FAM189B	10.235
PAQR6	0.965
PMF1	37.195
SLC25A44	7.0075
LMNA	163.8275
NBEAL2	11.62
PTH1R	13.1
MYL3	5471.8325
DHX8	8.54
LRRC71	0.25
AZGP1	177.39
FGFR4	2.0475
HK3	4.23
IER2	20.31
CPSF4	14.075
IARS2	24.96
TONSL	1.0875
PTGER1	0.1625
RECQL4	1.82
COL26A1	0.005
PPP1R16A	69.01
ORAI2	3.085
SYT1	0.0575
ALKBH4	3.1025
CCDC105	0.01
SH2B2	4.3
MAML1	6.2775
PGLYRP2	0.05
LRWD1	7.75
NAV3	2.26
NAPEPLD	2.475
SCGB3A1	0.1
PSMC2	40.2675
CELF5	0.0725
MFSD12	18.54
YDJC	4.5375
CCDC116	0.2325
DVL3	37.1475
IDH3G	74.6875
AP2M1	200.875
ABCF3	36.965
PCYT1A	31.34
BDH1	31.7625
SOX8	1.33
ROGDI	83.335
LRRC56	0.205
PLXDC1	19.0875
PGAP3	8.6175
IKZF3	0.105
GRIN2C	0.4875
FDXR	2.6575
SAP30BP	31.0975
PDZD4	3.6825
CYGB	46.57
TMEM143	36.11
KLHL10	0.0775
HCRT	0
ALDH16A1	8.1125
ATP2B3	0.0025
MPP3	29.0575
CD300LG	21.665
NAGS	0.3375
ASB16	5.4575
FAM171A2	0.5925
ROCK1	7.1825
DBF4B	2.785
PLCD3	41.94
AQP5	0.7375
GRASP	29.5975
CBFB	19.775
SPC24	1.6575
IP6K3	13.785
LEMD2	15.575
TREML1	0.1075
MED11	13.1825
SCIMP	0.7275
BCL6B	10.7325
TNFSF13	6.1925
FGF11	5.6
EIF4A1	148.32
CCDC42	0.03
PRR35	0
WDR90	10.2175
HYAL2	54.9375
JMJD8	38.215
CCDC78	0.6075
MSLNL	0
SSTR5	11.5375
SPSB3	34.31
MEIOB	0
HS3ST6	0
TEDC2	0.3525
CCNF	0.6875
HDAC4	5.5175
AMDHD2	8.5425
NTN3	0.05
BICDL2	0.0175
PAQR4	3.615
ADCY9	14.11
CLPB	6.8325
RASSF1	17.1125
