GENE_NAME	human.mean
ADAMTS6	0.2775
UNC79	0.4075
NUMB	32.6025
COX16	25.32
TTC9	1.5575
MED6	6.815
EIF2S1	36.115
LOXL2	2.71
ELP3	18.33
H6PD	8.4125
PEBP4	2.6825
ADAMDEC1	0.0325
CTIF	14.0875
MRO	2.965
MBD2	50.135
CDK7	16.0725
CD180	0.4075
IRAK2	1.1725
CAMK1	31.25
BHLHE40	47.145
ARL8B	33.4375
EDEM1	7.5575
CNTN6	0.0525
CHL1	8.1375
MEIS2	11.365
DPH6	7.85
EMC7	77.6925
TRPM1	0.125
GNAT2	0.0575
PRPF38B	15.195
TSPAN2	6.89
TSHB	0
SYT6	2.2675
VAV3	36.795
PSRC1	1.82
HMGCS2	50.0575
PTPN22	0.7925
SORT1	38.0775
WNT2B	1.145
PTGFRN	5.2025
TNFRSF9	0.085
NOTCH2	7.5675
TRIM45	2.035
CEPT1	13.0725
CD101	0.4325
VTCN1	5.9075
NGF	1.66
NAPG	12.775
SPIRE1	10.99
PPHLN1	15.93
EPN3	11.945
SLC38A2	37.85
KIDINS220	13.535
GRHL1	2.895
ROCK2	8.52
RSAD2	1.255
LPIN1	12.1425
LTBP1	11.35
CMPK2	1.505
IAH1	40.69
ANO3	0.45
IL6ST	52.2475
FST	1.73
NAV1	2.3725
TIMM17A	41.7425
CRB1	0.2075
ERN2	0.375
RAX	0
GRP	0.0575
KIAA1468	7.48
FBXO18	33.2925
RBM17	47.205
ANKRD16	4.135
ECHDC3	81.2075
ELN	9.8075
HRH4	0.085
TMEM241	2.585
KCTD1	23.805
CABLES1	12.2575
DOCK2	1.585
EMP1	27.0025
SOX5	0.7825
RERG	25.895
ST7	18.5375
LRP4	1.32
MYBPC3	0.1125
ACP2	42.245
RAB33A	0.12
SOX3	0
STK26	2.0425
ARID1B	9.495
PIWIL4	1.145
PUM1	27.5325
SPOCD1	0.22
PHC2	75.4125
CDCA8	0.445
AGO4	3.3475
HOOK1	13.8175
ZCCHC11	13.0275
PRPF38A	14.55
DSC2	5.7775
DSG3	0.025
ELP2	19.4025
DSC3	0.0275
DSC1	0.04
NEDD4L	38.635
DTNA	3.58
FHOD3	16.32
GIF	0.02
DHX34	6.5775
FADS2	10.375
FOXP3	0.4475
C5AR2	2.4725
TMEM165	41.6775
CLOCK	4.62
PDGFRA	16.4075
COL4A2	84.9225
CLDN10	63.2275
PPP1R3F	4.63
UBAC2	38.9975
ARGLU1	47.0075
TPP2	7.02
KDELC1	3.275
CARS2	32.0425
ARHGAP32	4.16
STT3A	55.41
ADAMTS8	1.45
ETS1	19.5275
KLB	0.1925
NREP	16.6925
WDR36	3.9375
OSTF1	27.6
PTCD2	4.175
NAA35	6.0225
C9orf40	1.6925
ANXA1	32.3525
TMEM2	16.6375
AGTPBP1	3.6425
FAM189A2	3.06
PSAT1	61.665
ADAM19	0.5875
NEXMIF	0.455
HAVCR2	32.6375
TAOK3	12.3575
USP30	7.7725
SDS	1.035
MSI1	0.805
HNF1A	29.2425
FBXO21	39.7375
TBX3	6.35
OASL	0.5525
HRK	0.075
RNFT2	2.0375
P2RX4	43.13
BICDL1	98.505
DTX1	6.295
TMEM243	18.4575
CCDC146	5.9925
CDC27	10.635
DKK3	19.09
PNPLA8	18.1625
FAM71F1	0.1775
RINT1	6.585
SRPK2	9.9825
KCP	10.3675
MDFIC	10.56
MTO1	14.62
ADGRB3	0.2075
ANKRD6	9.1125
HTR1B	0.1725
CEP162	2.4725
SNX14	45.55
MRAP2	2.1425
EPHA7	2.975
AKIRIN2	18.505
ORC3	6.7975
LCA5	1.345
CGA	0.8325
GJA10	0
PRR5L	5.2925
LMO2	22.6025
PHF21A	7.25
NAT10	12.205
EHF	10.8525
ELF5	5.94
PRPH	0.695
AVIL	3.6425
AMHR2	0.0425
LIMA1	25.0375
GLS2	3.195
TROAP	0.2825
ESPL1	6.205
OS9	212.125
MIP	0.0825
KCNH3	1.2625
AFG1L	2.7075
LAMC3	10.5725
NHSL1	5.7675
AHI1	4.84
HEY2	2.2225
TAAR5	0
NMBR	0.015
SMPD2	9.5375
MICAL1	12.7475
STX11	1.495
TEC	1.335
SEMA4F	1.995
EGR4	0
DYSF	11.885
KCNMB4	5.8675
USP15	13.695
KLHL36	19.3725
BCO1	2.1175
KIAA0513	4.6725
DYNC1LI2	32.68
SLC4A1	70.6825
MAPK9	15.1125
FHOD1	13.7175
CCDC102A	5.3975
SLC9A5	0.7725
AGT	148.8625
PCNX2	5.425
KCNK1	9.175
URB2	1.585
CAPN9	0.1475
COG2	13.7325
STX6	10.37
RGS8	0
RNASEL	4.7625
DHX9	55.7275
KIAA1614	4.29
CEP350	4.2275
NPL	68.0025
FAM129A	3.27
LAMC1	23.095
RC3H1	2.9625
GPR55	0.02
MRPL44	15.31
CHRND	0.0425
PAX3	0.0075
DOCK10	2.855
TTLL4	7.1425
FAM160A2	17.0625
HTR2B	0.9975
ITM2C	115.765
SERPINE2	46.16
DNAJB2	94.3125
WNT10A	0.98
TMBIM1	144.0375
EIF4E2	60.945
ARMC9	4.525
HERPUD1	156.9125
CAB39	32.74
REV1	11.765
TSGA10	4.87
MFSD9	5.4
EDAR	0.345
TGFBRAP1	5.345
GCC2	9.7075
GPR45	0.0625
EPC2	6.145
ARHGEF4	1.5925
ISCU	225.2775
ALDH1L2	0.575
STAB2	0.2625
USP44	0.6475
CKAP4	20.6625
RAD51	0.415
PWP1	21.9175
WASHC4	11.905
SLC41A2	4.5525
FLNB	56.2975
POLQ	0.54
VPS36	15.2075
CNMD	0.015
TBC1D4	14.525
BORA	0.9425
LRCH1	8.685
RCBTB1	10.7075
COG3	10.52
LMO7	50.665
SCEL	0.0075
ITM2B	970.4725
SPRY2	8.8425
EDNRB	32.4625
RCBTB2	11.0225
LCP1	8.03
SETDB2	5.305
SCRN1	19.4725
CYBA	255.68
C7orf25	1.2475
CHST12	10.19
IGF2BP3	0.2425
GPNMB	28.7225
RAPGEF5	6.815
KDELR2	74.9475
NUPL2	11.935
CALCR	1.485
ZDHHC4	40.5025
AOAH	1.6575
BZW2	14.2075
DGKB	0.2175
TBRG4	34.535
DDX56	46.36
CCM2	25.2325
TTYH3	52.755
MMD2	0
TTC5	6.8875
NKX2-8	0
ADAMTS7	0.935
ALPK3	5.4375
TM6SF1	2.96
CIB2	6.73
RSAD1	38.015
NMT1	62.595
MYCBPAP	1.575
VEZF1	22.2825
CHAD	5.8075
PLEKHA5	15.91
TACO1	45.855
TEX2	17.61
DCAF7	23.9475
LIMD2	4.565
BRIP1	1.03
KAT7	16.04
ACTL6A	23.9625
PRSS8	74.8725
TRA2B	57.4225
SCN2A	1.5775
TBR1	0.005
ERMN	0.115
GALNT5	0.08
SCN7A	1.375
TANK	13.7775
BLK	0.405
SIKE1	15.52
GATA4	0.025
EPRS	21.095
HLX	4.29
VPS45	16.5775
IL10	0.4425
KCTD3	16.8075
IL1RN	0.695
RRP12	7.805
IL36RN	0.0125
IL1F10	0
SMPD4	19.92
WDR33	11.9975
SAP130	6.4475
IMP4	66.0775
HS6ST1	39.8075
GYPC	36.9175
STAM	7.9325
GAD2	0.035
DNAJC1	17.79
CDK9	39.225
MSMO1	24.78
ODF2	12.2725
KIAA0368	39.955
TOR1B	9.26
SMC2	2.895
KLF4	5.8325
TOR1A	18.3275
RALGPS1	7.9025
FAM129B	33.5475
TTC17	21.8525
TMOD1	4.5775
DAB2IP	29.8625
STXBP1	12.3
SLC2A8	17.915
ANGPTL2	6.17
CDK5RAP2	11.305
SLC31A2	13.28
HCCS	17.7375
SLC31A1	18.2075
ZNF189	8.18
STX17	6.4375
FPGS	33.7775
USP20	15.6075
BAAT	0.0775
KIF12	94.43
FSTL4	4.245
TEX10	4.345
GARNL3	4.6225
MRPL50	7.8225
DPM2	40.8275
WDR38	0.0325
TSTD2	5.4275
GABBR2	0.0275
HEMGN	0.0175
NR5A1	0.005
TRMO	7.7475
RABEPK	14.71
GOLGA1	6.855
XPA	11.4675
NCBP1	6.915
LMX1B	3.17
ARPC5L	29.8325
METTL24	1.4225
ENPP2	39.7725
DSCC1	0.6425
DERL1	37.4275
MYC	6.1075
NOV	4.8975
DMAC1	50.4975
POLR1E	5.5
PLAA	11.3375
TLN1	126.0775
DMRT1	0.02
DNAJB5	6.6525
DCTN3	93.1375
CD72	1.5625
TMEM8B	10.565
GRHPR	353.54
ALDH1B1	52.8525
ARHGEF39	0.5275
IGFBPL1	0.1925
DENND4C	6.7875
CNPY3	28.875
KLC4	40.605
KIF13A	10.6325
GMPR	32.38
TFAP2A	8.87
SLC22A7	116.62
YIPF3	84.8075
TMEM63B	20.1425
FRS3	4.1275
TINAG	46.545
HCRTR2	0.36
KIAA0319	0.0575
IRF4	0.215
SLC22A23	10.3825
LRRC1	5.4675
MCF2L2	0.4825
GCM1	0.5775
FOXF2	0.1625
BPHL	74.585
RIPK1	12.1775
TCF19	1.6725
FLOT1	14.3375
IER3	3.7575
MDC1	1.15
ATAT1	0.61
TPMT	22.4775
CLPS	1.3475
RNF144B	7.7475
NRM	2.9225
VARS2	3.9975
DVL2	23.8225
LAMA3	2.065
FAM8A1	10.8025
C6orf52	1.565
CPEB2	7.845
FHDC1	0.8625
TLR2	3.1475
MGARP	0.52
TTC29	0.2675
MYO7A	8.7825
FCHSD2	6.66
AP5M1	18.665
ARRB1	11.625
SLCO2B1	35.005
NUMA1	83.295
RAB30	1.7325
CREBZF	18.015
ANAPC4	8.345
LRRC32	35.18
PRCP	123.1625
NARS2	10.3325
RNF121	31.5725
PI15	0.265
GGH	30.455
SLCO5A1	0.0625
SULF1	11.185
KCNQ1	28.255
TGS1	4.3125
NEK1	3.195
SORL1	14.455
TMPRSS4	13.5525
BUD13	7.2075
TRPC6	1.03
MMP7	104.765
TRAPPC3	76.6975
MMP20	0.1
MMP27	0
TRIM29	2.73
SLC37A4	128.0425
BTG4	0.02
POU2F3	0.7225
RDX	31.35
PPP2R1B	10.465
FXYD6	52.8175
ARHGAP20	0.2075
FXYD2	2820.4425
MMP13	0.0275
TMPRSS13	0.315
PHPT1	168.8825
ALKBH8	2.6625
MAP2K5	11.0625
UNC13C	0.3925
CTDSPL2	5.2825
THBS1	38.27
NDUFAF1	22.0525
ENTPD2	11.1
KIF23	1.97
ITGA11	3.0125
RTF1	14.8725
PARP6	25.5875
PAQR5	29.8325
LRRC49	3.1275
TUBGCP4	6.67
ITPKA	0.2725
UACA	18.2225
SMAD6	14.6275
PLCB2	3.0775
TMEM62	6.565
ADAM10	24.2075
DUOX1	1.6675
STRA6	26.0075
CYP19A1	0.4225
SEMA6D	6.0975
SPTBN5	1.315
GCHFR	85.585
BCAR3	14.8675
TTLL7	1.405
FNBP1L	27.0825
PRSS22	3.7975
OPN3	8.2225
KYAT3	11.6425
GTF2B	12.0675
BRDT	0.3775
RABGGTB	41.42
GIPC2	13.195
SLC44A5	0.3525
CLCA2	0.03
SDCCAG8	11.965
DNASE2B	0
RTCA	27.0325
IFT172	16.6575
SELENOI	4.2625
CGREF1	5.71
KHK	492.57
ADCY3	11.1275
PPM1B	26.495
PTPRN	0.0525
PNPT1	6.095
THUMPD2	3.72
CYP1B1	16.605
SULT6B1	0
RAB1A	175.4575
ACTR2	74.33
SLC5A6	11.5
HHAT	3.2875
ABCG5	0.135
PREPL	93.25
SLC3A1	260.25
EMILIN1	20.52
FBXO11	14.075
SIX3	0.1925
CENPO	2.685
TRIM54	1.7675
KIF1B	8.415
DTNB	12.24
ACTR1A	43.9
MFSD13A	4.69
MYOF	13.395
LOXL4	2.6675
STAMBPL1	0.9725
LBX1	0.005
BTBD16	0.3525
FOXC1	15.3625
KIF11	0.3025
CUZD1	0.3575
TACC2	35.2625
CALHM2	6.2225
ARL3	12.83
CEP55	0.105
EXOC6	3.745
TBC1D22A	16.4425
PLCE1	7.2675
RBP4	139.075
DBR1	6.7925
DNAJC13	10.855
GPR87	0.09
FAM149B1	11.7
PLA2G12B	7.645
ZNF365	0.075
OIT3	2.075
ADAMTS14	0.0575
DNA2	1.72
MYPN	0.095
AOX1	143.85
ATIC	57.015
SMARCAL1	6.67
BARD1	0.445
STAT4	0.9075
PLEKHH1	8.47
MSTN	0.1575
CARF	2.0575
NAB1	7.6725
CDK15	0.12
PPIG	15.2125
FASTKD1	11.54
MDH1B	2.655
ATP9A	9.64
HECW2	1.795
OLA1	40.82
SSFA2	41.6625
CHRNA1	0
FAM117B	2.525
ITGAV	46.155
UPF1	32.93
SPO11	0
SLC35A5	14.23
DIRC2	8.535
SENP7	4.1175
CCDC54	0.015
PARP9	13.4075
MNS1	3.8975
USP8	10.98
SECISBP2L	12.94
CBLN4	0.2575
SPPL2A	25.735
GLCE	9.27
SHF	2.755
INTS14	15.63
CILP	0.465
PARP16	4.8425
HCN4	0.105
CHRDL2	2.015
SEMA7A	1.5975
FAM13A	13.7175
HERC3	32.305
NDST4	0
ZGRF1	0.79
FAM168A	9.17
COPS4	24.595
HNRNPD	202.445
PRKG2	0.4125
RASGEF1B	4.03
SEC31A	83.6125
FGF5	0.525
FGF2	1.8975
RELT	1.0025
BBS7	5.33
BMPR1B	4.3325
RAP1GDS1	13.6275
PDE5A	2.7675
PRDM5	1.975
TRPC3	0.085
NOP58	14.85
CXCL9	1.71
BMP2K	4.05
G3BP2	39.66
SEPT11	43.27
FRAS1	7.0975
SCARB2	40.7425
CCNG2	22.495
CNOT6L	5.8175
USO1	33.185
SZRD1	59.3
CDKL2	2.815
SHROOM3	6.6075
ANXA3	13.65
CENPE	0.0975
GSTCD	2.3375
ENPEP	80.1325
LEF1	4.1275
KCNH2	0.94
HADH	86.62
PAPSS1	19.63
SEC24B	8.22
C4orf17	0
PPP3CA	9.0725
SLC39A8	6.845
MTTP	3.1175
FBN2	0.135
MAPK8IP3	28.42
CUL1	14.83
RGS3	93.5375
TTLL8	0
RNF185	24.7525
PARVG	2.1775
B4GALNT3	7.935
PDE6H	0.02
ETV6	4.755
FAM114A2	8.5525
KIF21A	14.3
FGD4	6.8375
PLCZ1	0.075
SKAP2	18.7425
CYFIP2	168.965
ETFBKMT	2.435
ETNK1	12.3225
TMEM117	2.2475
PRICKLE1	3.2025
C1RL	21.7925
CLSTN3	57.695
TAB2	18.8175
CD27	1.115
PIANP	0.36
SLC38A4	2.705
COL2A1	0.005
PPFIA2	0.7025
GINM1	33.89
LRIG3	3.29
MARCH9	23.4925
GLIPR1	3.24
PHLDA1	10.74
LGR5	0.1525
EIF2AK2	5.61
DUSP6	23.9975
POC1B	7.0225
TMTC3	3.87
KERA	0
AMDHD1	10.415
NEDD1	4.1025
ASCL1	0.0375
GAS2L3	2.3975
SLC15A4	9.7
RITA1	15.18
SDSL	45.1025
MMAB	48.1025
GLTP	41.17
GIT2	9.6625
TCHP	12.9875
FAM222A	8.485
MTMR6	7.0675
SLC46A3	8.995
SLC7A1	4.0075
PDX1	0.0075
LNX2	4.765
MCOLN3	3.3125
CCDC65	1.61
N4BP2L1	5.26
CCDC85A	0.51
BRCA2	0.12
CSAD	20.4825
LMBR1L	22.8425
PUM2	18.5275
WDFY2	3.77
LPAR6	7.32
RB1	11.2275
SBNO1	6.095
MORN3	1.4175
SETD1B	5.8275
VPS37B	18.6925
DIAPH3	0.3825
SLAIN1	3.8175
RBM26	10.7025
SRRM4	0.195
METTL21C	0
MBNL2	16.445
MCUB	2.2975
ZIC5	0
ABHD13	2.765
RAB20	21.9775
GRTP1	20.4275
CUL4A	24.2
TTC6	0.29
SSTR1	1.4775
CDH24	2.08
REM2	0.3925
CBLN3	1.3625
TSSK4	1.5775
NOVA1	4.94
FITM1	1.27
FRMD6	2.225
PELI2	3.68
RTN1	2.025
C14orf37	7.45
HPF1	8.24
SYT16	0.015
SLC38A6	10.7225
DCAF5	17.535
RAB15	22.825
ESR2	0.675
KCNH5	0.05
STON2	9.685
EFCAB11	5.195
JDP2	14.98
AK7	3.805
SLC24A4	0.1525
CLBA1	10.1475
WARS	68.3975
SLC25A47	2.38
NIPA2	26.53
DUOXA1	0.6575
TCF12	14.955
ZSCAN29	4.8925
DUOXA2	0.1475
NPFFR2	0.0775
DUOX2	0.55
LYSMD2	7.1775
SLC27A2	40.8225
FGF7	3.12
HDC	0.19
GCNT3	6.6575
BNIP2	16.9425
BAHD1	12.0725
PHF21B	1.225
DISP2	0.2975
CDAN1	4.2375
TLE3	18.52
PSTPIP1	1.9225
HMG20A	11.475
WDR61	42.1325
TRAF1	2.9425
NCOA2	8.8825
DNAJA4	23.925
TLNRD1	13.9275
TPM1	156.0125
IGF1R	17.1425
ARRDC4	19.4625
PIF1	0.6325
USP3	15.1975
CYP11A1	0.8
BBS4	12.1925
PML	20.5425
CYP1A1	0.48
ADAMTS17	1.22
ULK3	33.0175
PCSK6	4.5475
IL17RB	43.7325
SCAMP2	74.965
LMAN1L	0
HAPLN3	0.8275
RHCG	157.44
POLG	23.5575
RLBP1	0
FANCI	1.1725
ABHD2	16.3875
WDR93	1.29
TICRR	0.1525
ZNF710	7.6175
UNC45A	40.055
ST8SIA2	0.0475
MCTP2	1.8025
FURIN	40.89
IQGAP1	46.2625
CRTC3	10.065
EFL1	5.805
SH3GL3	1
SEPT12	0.16
GLYR1	42.5275
SLC5A2	236.1375
DCBLD2	10.36
TGFB1I1	15.065
C16orf58	46.5775
ARMC5	6.42
PARN	13.35
CDR2	15.9975
IGSF6	1.395
ARHGAP17	16.9625
MYLK3	1.6425
ABCC12	0
NKD1	1.3875
DHX38	35.1675
TXNL4B	7.36
MARVELD3	13.4675
CPNE2	15.495
NLRC5	6.0925
KATNB1	10.565
KIFC3	61.87
PKP2	4.15
ADAMTS18	0.0725
NUDT7	9.535
CMTM3	7.2575
CDH11	6.365
NOL3	22.6675
MBTPS1	39.1575
ZCCHC14	7.8975
MSH4	0.01
TLDC1	5.6075
ADAD2	0.0875
OSGIN1	12.21
IRF8	6.22
RPL3L	0.3125
NDUFB10	263.59
F7	1.33
DEF8	34.3075
TCF25	87.33
GALNS	15.97
GAS8	35.255
MED9	13.565
COPS3	23.995
GID4	3.995
ZNF287	3.39
MYOCD	0.6275
KSR1	19.65
RANBP10	9.4425
CTRL	0.25
NOB1	25.715
PRPSAP2	20.8525
UNC45B	0.0925
TOM1L1	39.305
PRDM1	0.755
KIF2B	0
C17orf80	6.2625
TOB1	52.7025
SGSM2	31.635
NPEPPS	32.2225
SKAP1	13.0475
LRRC46	1.4275
SCRN2	135.435
ATG5	9.715
SSH2	10.475
RHBDL3	0.275
ARSG	4.965
G6PC3	76.4
CLTC	141.1475
C17orf64	0.135
BCAS3	17.5475
PTRH2	12.1725
DHX33	3.235
TMCC3	5.325
SS18	30.1475
TAF4B	1.245
AFG3L2	41.5925
PRELID3A	1.1825
IMPA2	232.345
GNAL	2.8
SLC39A6	20.635
RPRD1A	17.4875
GALNT1	11.38
PITHD1	29.8425
ASXL3	0.74
ADCYAP1	0.255
MEP1B	0.0225
GAREM1	5.795
ESCO1	7.0625
OSBPL1A	28.3525
GATA6	1.465
GREB1L	0.2075
C18orf8	22.0675
PELP1	16.085
MTA3	14.9175
NPC1	18.3025
ZMYND15	0.9325
WRAP53	5.335
MINK1	36.2725
SAT2	274.595
PIK3R5	1.12
USP13	1.62
ARHGDIA	251.24
TMC6	12.63
SLC16A3	18.1525
CARD14	0.425
TTYH2	1.6825
EIF4A3	58.8425
CSNK1D	74.515
ATP11B	8.19
TBCD	60.035
FN3KRP	29.0625
TRIM65	9.1425
RNF157	8.0625
CEP131	7.215
ZNF750	0.49
LAMC2	3.8225
CBX4	7.325
RNF165	0.66
MAPK4	4.7575
ELAC1	6.32
SMAD4	24.9625
TNFRSF11A	0.6
ZCCHC2	6.2175
FBXO15	2.4575
CBLN2	0.2825
P3H4	13.155
NT5C3B	41.135
RETREG3	17.6975
ERBB2	93.7225
GRB7	23.8925
MIEN1	70.525
PNMT	1.27
SEC61A1	92.4975
STAC2	6.3
IGFBP4	716.01
FKBP10	11.54
TXNL4A	84.295
CACNA1A	0.63
SAMD1	18.7175
BRD4	24.3025
SLC39A3	21.505
PPP1R12A	9.73
NFIC	41.34
TPGS1	19.455
PLPP2	4.1375
PRDM15	1.79
PFKL	194.5875
VAV1	1.8475
MVB12A	36.8175
CIB3	0.0475
RASGRF1	7.11
SH3GL1	36.6925
DPP9	13.9275
SIRT3	30.66
PGGHG	16.5725
HUNK	2.6425
MEOX1	0.125
CAMK2B	1.9975
COL6A1	114.6
SCYL1	67.5225
APP	601.0675
DOPEY2	1.965
URB1	2.8425
AKT1	78.975
IL19	0.06
SAE1	29.85
NTN5	0.41
CBLC	6.7425
POLR3E	19.2425
ADAMTS10	5.7975
SLC6A3	0.16
RNPEPL1	42.165
CAPN10	14.42
MYO1F	5.5475
TIMM29	11.9425
RIOK2	6.5475
CARM1	24.5775
EVI5L	21.485
TM4SF5	25.0825
YIPF1	23.6625
RPS11	1388.9725
IGLON5	0.04
RCN3	15.1025
RERE	58.5225
NDC1	3.675
MMEL1	1.7025
PRDM16	5.3325
PADI3	0.37
PADI1	0.055
EPHA2	6.1825
ARHGEF19	2.545
DGKG	1.9225
PEX14	22.94
PGD	80.235
MYOM3	50.7825
SH3BGRL3	96.24
CNKSR1	6.7425
IL22RA1	3.3425
KIAA0319L	30.3725
EVA1B	40.215
C1orf94	0
DMRTA2	0
PLK4	1.2625
MAP3K6	22.9375
GPN2	13.37
SYTL1	3.1325
WDTC1	33.465
HSPG2	51.26
SERBP1	105.3425
CYR61	39.9475
PRKACB	8.535
PIGK	15.2175
TINAGL1	113.7875
AZIN2	3.6475
TBXAS1	6.5575
BEST4	0.1425
MOB3C	8.205
CYP4B1	4.9875
DMRTB1	0
LMO4	19.455
SYPL2	11.7625
BARHL2	0
THSD7A	4.6425
PARP12	12.065
MTF2	5.5725
SLC44A3	21.9275
IGSF3	16.9875
CTTNBP2NL	5.9575
STRIP1	10.1075
KCNA10	0
PSMA5	64.075
CD53	9.835
PROK1	0.1675
CELSR2	8.6675
ITGA10	1.0025
GPR161	1.02
ALDH9A1	72.2875
ATP1B1	1083.5675
POGK	14.04
TARBP1	7.955
CREG1	50.5725
DCAF6	100
GPA33	0.0125
RXRG	0.1325
TBX19	0.99
UCK2	7.9575
POU2F1	2.145
MAEL	0.5725
GATB	26.925
ILDR2	2.5375
DPT	5.565
ADCY10	0.345
RFWD2	13.87
NECTIN4	2.435
PPOX	15.4175
NUF2	0.165
RGS5	25.01
MXD1	3.5575
NR1I3	13.7825
USP21	16.03
F13B	0
PRCC	32.57
RRNAD1	19.535
MRPL24	100.64
CDK17	6.3725
CASQ1	0.2325
CRABP2	6.8275
HDGF	164.56
ABL2	2.2975
XPR1	9.7925
RGS16	2.4625
TOR1AIP1	20.55
FAM163A	0.0075
HMCN1	0.48
RGL1	13.6625
LYPLAL1	25.6125
LHX9	0.0225
PRUNE1	12.6725
RORC	24.395
ECM1	8.295
ZNF687	10.57
TARS2	15.8025
PSD	2.76
CGN	23.855
SNX27	14.8575
SETDB1	16.9875
ADAMTSL4	4.2725
CTSK	4.4375
RFX5	13.9075
PI4KB	37.2225
MINDY1	28.78
CTDP1	10.9475
ANXA9	19.14
CERS2	219.19
ENSA	113.3225
SEMA6C	10.225
ARNT	14.51
POGZ	17.2975
C1orf56	8.585
OAZ3	1.6125
STYK1	0.16
GOLPH3L	16.3375
GABPB2	3.9975
SYT14	0.045
DTL	0.1525
DYRK3	2.435
VASH2	0.7025
WNK1	64.14
DUSP10	0.5825
ATP8B2	5.35
CRNN	0
ADAM15	32.955
JTB	90.9425
RAB13	151.24
NUP210L	0.0425
SNAPIN	30.6575
SLC27A3	20.335
CREB3L4	7.855
AQP10	0
KCNN3	1.4125
GATAD2B	5.15
ILF2	100.1425
RIT1	20.165
INTS3	32.9075
PKLR	44.06
GNA15	1.185
HCN3	6.5575
ACTA1	0.295
TTC13	2.695
LYST	2.885
MAP3K21	7.32
CREB3L3	0.54
SRP9	95.8825
NVL	6.035
SDE2	4.855
FBXO28	7.38
ITPKB	14.0175
PIGV	9.2775
CDC42BPA	11.885
CNIH3	5.36
MBOAT2	10.215
PARP1	29.8825
PSEN2	20.3475
LBR	13.18
WNT9A	0.2825
SOX13	25.9725
ETNK2	206.5025
PPFIA4	4.3875
PLEKHA6	30.3825
PTPN7	2.6525
SYT2	0.14
ARL8A	41.8225
OSR1	0.995
GDF7	1.405
SNRNP40	16.935
ATP6V1C2	27.9325
HNRNPLL	12.3825
GALM	59.6425
CAMKMT	5.7275
ABCG8	0.17
EML4	12.2925
CHAC2	2.01
WDPCP	3.635
RIMBP2	2.675
VPS54	10.925
ASXL2	6.335
ETAA1	3.135
ABHD1	1.3675
MEIS1	7.605
CIAO1	37.5175
SNRNP200	53.575
MRPS5	48.025
COL11A1	0.1875
SFXN5	35.365
ST6GAL2	0.2075
MALL	4.4675
FUCA2	43.65
QSER1	2.6625
THNSL2	69.5375
RALB	55.51
C1QL2	0
NT5DC4	0.165
SLC20A1	10.43
FBLN7	1.08
LIPT1	4.565
CNGA3	0.015
UBXN4	34.86
NXPH2	1.7575
SPOPL	6.205
THSD7B	0.42
GPR17	1.1925
AMMECR1L	6.0625
GALNT13	0.2875
PKP4	69.4575
SCN1A	0.04
SLC4A10	0.0125
SCRN3	11.3325
TMEFF2	0
DLX1	0.0225
PHOSPHO2	2.0275
BCAT1	1.34
GULP1	11.0325
FAM171B	0.8525
CCDC150	3.4175
METTL21A	13.855
UNC80	1.855
PTH2R	13.485
CPO	0.6875
NBEAL1	3.92
KANSL1L	11.6425
ABCA12	0.0975
SUMF1	32.5225
NYAP2	0.02
RHBDD1	7.4425
ACKR3	6.2475
TRPM8	0.1325
HES6	2.9975
ESPNL	0.3075
ANKMY1	5.825
LZTS1	0.995
COPS7B	13.98
DIS3L2	12.265
CPNE9	0.14
FANCD2	1.59
VGLL4	25.42
RETREG2	81.1575
CTDSP1	92.4275
PRDM6	0.45
MARCH4	0.045
STK11IP	10.6175
GMPPA	34.1725
GRIP2	2.5575
CNTN4	2.18
DYNC1LI1	19.5175
RBMS3	4.295
GADL1	0.9775
OSBPL10	17.2075
POMGNT2	11.905
FAM198A	1.785
SLC25A38	20.305
SLC22A14	0.3725
GOLGA4	18.6275
CTDSPL	33.1825
STAC	2.095
IQSEC1	13.88
CAND2	2.29
PTPRG	15.415
IL17RD	2.9175
SLC25A26	16.1525
UBA3	21.11
ARL6IP5	53.1725
TMF1	6.4625
NCKAP1	42.445
LRIG1	6.2425
LIMD1	3.7825
NFKBIZ	7.6
COL8A1	3.3425
ACSM3	36.1025
MRPS35	35.42
PHLDB2	22.755
PLA1A	9.4575
RABL3	10.18
ADPRH	3.7575
IGSF11	4.695
ATG3	35.54
NR1I2	0.0825
BOC	4.875
GUCY1B3	8.4
SRPRB	30.1925
MED12L	0.07
OSBPL11	4.785
TRPC1	1.5925
NCEH1	6.49
SPATA16	0.0075
LPP	9.3225
SFSWAP	12.3125
RUBCN	5.6425
TCTA	47.25
DCAF1	12.4
CCDC39	0.5275
STXBP5L	0.0075
TNK2	11.4
ILDR1	7.34
MUC4	2.825
EIF2B5	34.5725
AHSG	0.0825
ECE2	3.5575
DGKQ	4.89
MON2	8.9275
SLC26A1	13.715
LYAR	3.945
EPHA5	0
CORIN	1.265
ATP10D	12.66
OCIAD2	185.145
SLC10A6	0.265
CDH3	7.2925
SCD5	24.745
PLAC8	0.7225
KLHL8	8.6225
TBCK	9.79
CISD2	30.8625
DDIT4L	8.5725
SPATA5	1.245
FABP2	0.105
METTL14	6.285
SETD7	6.665
NAF1	3.385
MARCH1	1.0375
SFRP2	2.325
PDGFC	9.87
CBR4	13.16
GLRA3	0.0075
DGAT2	4.7475
MARCH6	42.425
NKD2	9.6225
CDH18	0.4075
ADAMTS16	3.835
